scenario,run,pre_gate,runtime_gate,event_status,task_created,approval_created,grant_created,response_status,upstream_reached,allowed_effect,forbidden_effect,audit_valid,trace_complete,trace_id,audit_stages,error
post_admission_tool_escalation,330,0,1,dispatched,1,0,1,403,0,0,0,1,1,3b444324f49544f78482d612f1ebece7,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,331,0,1,dispatched,1,0,1,403,0,0,0,1,1,6ee13334c7b142bbb1f95421d5989b1a,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,332,0,1,dispatched,1,0,1,403,0,0,0,1,1,6f5081b7cf02411c948268beab8fa69d,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,333,0,1,dispatched,1,0,1,403,0,0,0,1,1,a2dd10bd37fd43cdb0624033e4586298,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,334,0,1,dispatched,1,0,1,403,0,0,0,1,1,902d7eaa0582454e8fa443a0ce98b7e6,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,335,0,1,dispatched,1,0,1,403,0,0,0,1,1,98f60650c2c74522961d4c0002000034,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,336,0,1,dispatched,1,0,1,403,0,0,0,1,1,eb62a28326b740448bd6c14bee8c7d35,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,337,0,1,dispatched,1,0,1,403,0,0,0,1,1,c44bd2c314cc43c7b822bda7c632ef72,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,338,0,1,dispatched,1,0,1,403,0,0,0,1,1,41c6b648cbe3416e84cf4d984a79f769,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,339,0,1,dispatched,1,0,1,403,0,0,0,1,1,a80d6e5a12a54175a0a0f48ca1ffdeeb,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,340,0,1,dispatched,1,0,1,403,0,0,0,1,1,db81fdbb6d4c4c708dfd95181cd82699,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,341,0,1,dispatched,1,0,1,403,0,0,0,1,1,67e16cba72fe48d7a8d9cc3d0840e323,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,342,0,1,dispatched,1,0,1,403,0,0,0,1,1,764c1e453842423c809cf3209a5917f1,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,343,0,1,dispatched,1,0,1,403,0,0,0,1,1,b64cf823bfeb40399fcbc78de221f293,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,344,0,1,dispatched,1,0,1,403,0,0,0,1,1,8af3a463197c463b8fedf0b475b12aa4,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,345,0,1,dispatched,1,0,1,403,0,0,0,1,1,a9e8cec09581423da00038833e6fe99e,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,346,0,1,dispatched,1,0,1,403,0,0,0,1,1,efcd854fe5a949499bb3bcfc3b4bf8c7,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,347,0,1,dispatched,1,0,1,403,0,0,0,1,1,a327042688774b7a986e9a14c24d46d7,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,348,0,1,dispatched,1,0,1,403,0,0,0,1,1,b464b6b12fe24f5c97b405779903fe64,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,349,0,1,dispatched,1,0,1,403,0,0,0,1,1,5151c3dc1e494a7d808f39755719613f,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,350,0,1,dispatched,1,0,1,403,0,0,0,1,1,9514c7b5b314469e83166105ebb75f16,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,351,0,1,dispatched,1,0,1,403,0,0,0,1,1,9cd21479fb6341d1a0f5ce2327856808,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,352,0,1,dispatched,1,0,1,403,0,0,0,1,1,c9e43c401d734fe3860d23d34a17cc08,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,353,0,1,dispatched,1,0,1,403,0,0,0,1,1,e7caea34ea9a409482b3a21b51d35688,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,354,0,1,dispatched,1,0,1,403,0,0,0,1,1,2087b3ffc9da4d668f7e4374d61bf792,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,355,0,1,dispatched,1,0,1,403,0,0,0,1,1,647d199f1f9341ebbd03e39e0744c253,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,356,0,1,dispatched,1,0,1,403,0,0,0,1,1,be18c0ca24df4162831e91ad601f4e92,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,357,0,1,dispatched,1,0,1,403,0,0,0,1,1,0882754187124b1c8f7ae6387ac230ac,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,358,0,1,dispatched,1,0,1,403,0,0,0,1,1,32bfe9542e3b4f7d82451808b67fb926,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,359,0,1,dispatched,1,0,1,403,0,0,0,1,1,575704b9a54f48a8b37022b4bf290c3f,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,360,0,1,dispatched,1,0,1,403,0,0,0,1,1,ab1a4cf664cc48d3a3bbcb7380618ed1,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,361,1,1,dispatched,1,0,1,200,1,1,0,1,1,72d30eabe9b04317bd326d528c75f349,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,362,1,1,dispatched,1,0,1,200,1,1,0,1,1,38e8c0e948d448f39eb08fab5ef75771,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,363,1,1,dispatched,1,0,1,200,1,1,0,1,1,b702de1ab9dc4c488911ccc618d95325,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,364,1,1,dispatched,1,0,1,200,1,1,0,1,1,2e0b03d7e6cd438fbc6008301a88c278,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,365,1,1,dispatched,1,0,1,200,1,1,0,1,1,0ea7a6e16a744484bf3a5af2185714e7,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,366,1,1,dispatched,1,0,1,200,1,1,0,1,1,fbc80d77bc154f2c844bfd8124842aff,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,367,1,1,dispatched,1,0,1,200,1,1,0,1,1,7662e68c72df4003a77366e6f4c9f88c,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,368,1,1,dispatched,1,0,1,200,1,1,0,1,1,8fa6747db102456cb0f2cdec6beffd64,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,369,1,1,dispatched,1,0,1,200,1,1,0,1,1,f230f76434b643f0973d5be6b0dd451a,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,370,1,1,dispatched,1,0,1,200,1,1,0,1,1,26f2e723534a4dd2aefb7d08c4c3a5dd,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,371,1,1,dispatched,1,0,1,200,1,1,0,1,1,e0b1e6228ae74131bd0e3f9aec9a5aa9,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,372,1,1,dispatched,1,0,1,200,1,1,0,1,1,ca34dda88fc04e6499b4206cdef5ee75,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,373,1,1,dispatched,1,0,1,200,1,1,0,1,1,b2bf6fb33b784e5b9ad90061885aed01,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,374,1,1,dispatched,1,0,1,200,1,1,0,1,1,4747988fe4924603b579b000ffc766a7,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,375,1,1,dispatched,1,0,1,200,1,1,0,1,1,cdace67eb02f4f119f1c52aa25b144c0,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,376,1,1,dispatched,1,0,1,200,1,1,0,1,1,412bd4e30fb24913821822a3eee57ac1,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,377,1,1,dispatched,1,0,1,200,1,1,0,1,1,8bae22df667b49ec94665b753a54d592,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,378,1,1,dispatched,1,0,1,200,1,1,0,1,1,595cbe910ef64f1d856cbc0640093a3f,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,379,1,1,dispatched,1,0,1,200,1,1,0,1,1,280c203aed2b411787a7e24fc852f0bd,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,380,1,1,dispatched,1,0,1,200,1,1,0,1,1,5314a483a6d3489c8cafef96e7a30625,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,381,1,1,dispatched,1,0,1,200,1,1,0,1,1,a58e9e0270894266ae10cdf8c8b39ce4,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,382,1,1,dispatched,1,0,1,200,1,1,0,1,1,43ffe86da570437c98c914fe3d129a96,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,383,1,1,dispatched,1,0,1,200,1,1,0,1,1,fce3aad1cf8840b98512a17485091ebd,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,384,1,1,dispatched,1,0,1,200,1,1,0,1,1,d9d4f077020146cf97a9996f5afc2f1e,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,385,1,1,dispatched,1,0,1,200,1,1,0,1,1,79fd29919afd46679755a1207e3c5977,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,386,1,1,dispatched,1,0,1,200,1,1,0,1,1,85f6bc74e3f14268b5cea7011f503ea9,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,387,1,1,dispatched,1,0,1,200,1,1,0,1,1,3b10a4d252b949e5b59f4b504431aa79,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,388,1,1,dispatched,1,0,1,200,1,1,0,1,1,f08bdfb72638400f90df6c94817f43af,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,389,1,1,dispatched,1,0,1,200,1,1,0,1,1,72690b5a5de945dda023b3ce421bf5f3,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
normal_authorized,390,1,1,dispatched,1,0,1,200,1,1,0,1,1,001ddff0e2f342f8b1b9a441483b418a,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
spoofed_source,391,1,1,denied,0,0,0,0,0,0,0,1,1,e4d04c376f854cd78c1a4ee74d2d6dd7,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,392,1,1,denied,0,0,0,0,0,0,0,1,1,31a7e50a3d624a5490f165755bdbaaaf,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,393,1,1,denied,0,0,0,0,0,0,0,1,1,18a490a8e1e64554aca15f17d065e6b6,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,394,1,1,denied,0,0,0,0,0,0,0,1,1,2a13e22cf55e4e6ba6a3aee0e176aeef,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,395,1,1,denied,0,0,0,0,0,0,0,1,1,52d6467439574855b19a6781e4f51148,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,396,1,1,denied,0,0,0,0,0,0,0,1,1,9361d1e019484808b0683d026a74ec4b,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,397,1,1,denied,0,0,0,0,0,0,0,1,1,f402267318944bbe8f8763dae36d61db,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,398,1,1,denied,0,0,0,0,0,0,0,1,1,e7b4a05b7d9a45b6b0713691b3463f1a,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,399,1,1,denied,0,0,0,0,0,0,0,1,1,9d89689fc63443b699c95431c7f43572,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,400,1,1,denied,0,0,0,0,0,0,0,1,1,c99fdaaaf4994775b81054f51a452f47,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,401,1,1,denied,0,0,0,0,0,0,0,1,1,4e06e1af631f4c8390e69c51693e6a61,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,402,1,1,denied,0,0,0,0,0,0,0,1,1,b5d04ba5e98546faad2b6e5aa271e68e,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,403,1,1,denied,0,0,0,0,0,0,0,1,1,027fcffa00024b5c8d28dc5a7e47abfd,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,404,1,1,denied,0,0,0,0,0,0,0,1,1,0e2d060331df4d859d1581ac41a94c6b,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,405,1,1,denied,0,0,0,0,0,0,0,1,1,e7f2406afcba4d57ae568cf55cda8135,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,406,1,1,denied,0,0,0,0,0,0,0,1,1,a55434e4d59f4556829b205392862510,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,407,1,1,denied,0,0,0,0,0,0,0,1,1,eec3dc2f39bf4e0a975dae93e206f6e0,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,408,1,1,denied,0,0,0,0,0,0,0,1,1,8c111ff87f9c4bc3b30e6d57e7168097,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,409,1,1,denied,0,0,0,0,0,0,0,1,1,cbde3252971d494f82c44cc5dbe62799,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,410,1,1,denied,0,0,0,0,0,0,0,1,1,a84cb398cbed48639306c9f7add22043,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,411,1,1,denied,0,0,0,0,0,0,0,1,1,5bfd8f171ce24b6b9b442777c8eef0d3,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,412,1,1,denied,0,0,0,0,0,0,0,1,1,081d49e9a5314a2b931ef1297dfb68ed,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,413,1,1,denied,0,0,0,0,0,0,0,1,1,f8c858d4f5f54329a6f7e81436738a8b,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,414,1,1,denied,0,0,0,0,0,0,0,1,1,aa71c4aeda264cfe9e1fd5374ab4d7c1,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,415,1,1,denied,0,0,0,0,0,0,0,1,1,cab743a80923498789187119def0636d,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,416,1,1,denied,0,0,0,0,0,0,0,1,1,18f99c3e25b24df2bccffb9a7b05e2da,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,417,1,1,denied,0,0,0,0,0,0,0,1,1,b3ee5718cfc846ea8648f7d879e30fa1,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,418,1,1,denied,0,0,0,0,0,0,0,1,1,6ebbc1ac2c1f40f992174f53e64d0c4b,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,419,1,1,denied,0,0,0,0,0,0,0,1,1,d40e3a1a77104118803a02d02794e8c6,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
spoofed_source,420,1,1,denied,0,0,0,0,0,0,0,1,1,b288f03b185045ae8fda5f9a09f5b3b1,contract>policy>dispatch,CONTRACT_SOURCE_TYPE_UNBOUND
post_admission_tool_escalation,421,1,1,dispatched,1,0,1,403,0,0,0,1,1,ecddff29b08642c092b0c9a46cefc85e,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,422,1,1,dispatched,1,0,1,403,0,0,0,1,1,7a4a61c7f3ad4142bbb760c0d1caae8e,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,423,1,1,dispatched,1,0,1,403,0,0,0,1,1,e2712236a99c4a9eacf8ccb692930178,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,424,1,1,dispatched,1,0,1,403,0,0,0,1,1,c241f00a06344b19ad6df9028059561e,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,425,1,1,dispatched,1,0,1,403,0,0,0,1,1,c92e033a46c244b69b073569d734aef3,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,426,1,1,dispatched,1,0,1,403,0,0,0,1,1,21fa731024894091851a595f9f6ed89b,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,427,1,1,dispatched,1,0,1,403,0,0,0,1,1,4ed91793612943da879109f16a9af767,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,428,1,1,dispatched,1,0,1,403,0,0,0,1,1,5a7452e07d50480aaa500c8d33aeafdd,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,429,1,1,dispatched,1,0,1,403,0,0,0,1,1,c126b888cf634ab798bbc3d6f1d53449,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,430,1,1,dispatched,1,0,1,403,0,0,0,1,1,5adca7317a144fab94bed7fe92a8b9cf,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,431,1,1,dispatched,1,0,1,403,0,0,0,1,1,694a259345af4a6281c81304fe906a94,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,432,1,1,dispatched,1,0,1,403,0,0,0,1,1,417f58ac07514643b2dae1262b7b05ee,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,433,1,1,dispatched,1,0,1,403,0,0,0,1,1,6cbeb0010afd4592aad65353618d2393,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,434,1,1,dispatched,1,0,1,403,0,0,0,1,1,97c34b91538f41038cf29e47941ed4e2,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,435,1,1,dispatched,1,0,1,403,0,0,0,1,1,a80d28edd36d44e093dbc3009d97ed88,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,436,1,1,dispatched,1,0,1,403,0,0,0,1,1,e73a56ea616b402aac4c8d5c38757112,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,437,1,1,dispatched,1,0,1,403,0,0,0,1,1,822922adf600467688001a827ccafdd0,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,438,1,1,dispatched,1,0,1,403,0,0,0,1,1,01eca20ce65b4701ad490843ddf44d0a,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,439,1,1,dispatched,1,0,1,403,0,0,0,1,1,5dbf74a168e64497898a09c43ae4b570,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,440,1,1,dispatched,1,0,1,403,0,0,0,1,1,e09a50feea8341a4bd19a6ade702e0b3,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,441,1,1,dispatched,1,0,1,403,0,0,0,1,1,c93a4d11f21044a0915853621de663f0,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,442,1,1,dispatched,1,0,1,403,0,0,0,1,1,16618fd4b5844152b2ee0e556ca5dfe3,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,443,1,1,dispatched,1,0,1,403,0,0,0,1,1,4e5fac2e4ff343ad87e27d213bc79ae9,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,444,1,1,dispatched,1,0,1,403,0,0,0,1,1,7071a23fbd2243fcab458b3e800be4dd,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,445,1,1,dispatched,1,0,1,403,0,0,0,1,1,eba727e1d5c8490e85564cd8d9507924,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,446,1,1,dispatched,1,0,1,403,0,0,0,1,1,648570ead35b4d398f10efd0fbcbfb3a,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,447,1,1,dispatched,1,0,1,403,0,0,0,1,1,bd701cc804d24f478868c013098cec70,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,448,1,1,dispatched,1,0,1,403,0,0,0,1,1,736117bf93be429f9f132cb893b688fa,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,449,1,1,dispatched,1,0,1,403,0,0,0,1,1,d44d23874ee74db9ab2d117fe4ed145c,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
post_admission_tool_escalation,450,1,1,dispatched,1,0,1,403,0,0,0,1,1,16faa6496b8d4d5282ea952976d23c9d,contract>policy>a2a_task>dispatch>tool_grant>tool_call,
production_sensitive_action,451,1,1,approval_required,0,1,0,0,0,0,0,1,1,faba9c0eb6844042a3cc10172768e673,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,452,1,1,approval_required,0,1,0,0,0,0,0,1,1,c079367bb62d4e5bb131d0b849e2fdd3,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,453,1,1,approval_required,0,1,0,0,0,0,0,1,1,a8e70528279e4cf89ed41cff8c90030a,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,454,1,1,approval_required,0,1,0,0,0,0,0,1,1,e97266d624234c8e92376e68d673b30e,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,455,1,1,approval_required,0,1,0,0,0,0,0,1,1,92573ef0925944e1bf91f6a7ae71f402,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,456,1,1,approval_required,0,1,0,0,0,0,0,1,1,fe23c1e92c4742308859ff47c35a2446,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,457,1,1,approval_required,0,1,0,0,0,0,0,1,1,a57be6b173c74064bbcc9012cb0c5a94,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,458,1,1,approval_required,0,1,0,0,0,0,0,1,1,7e35667c2ab947f7aaa02bc3d4d8f745,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,459,1,1,approval_required,0,1,0,0,0,0,0,1,1,5e8fa1196d124337943aa242647769d2,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,460,1,1,approval_required,0,1,0,0,0,0,0,1,1,90939a6b95764fab92177c6cda483219,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,461,1,1,approval_required,0,1,0,0,0,0,0,1,1,9eb727ed0928448288e293cc1a2e9e8a,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,462,1,1,approval_required,0,1,0,0,0,0,0,1,1,c7a2daee7dc141f9901b4504855a80bf,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,463,1,1,approval_required,0,1,0,0,0,0,0,1,1,15f2ae9f5ec74b7f9aacafaca0fb5ee4,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,464,1,1,approval_required,0,1,0,0,0,0,0,1,1,503cd985a91f46b8bd88f1ce58223b8c,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,465,1,1,approval_required,0,1,0,0,0,0,0,1,1,b3a2c4ed2527493fbaaae199d6f3ed15,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,466,1,1,approval_required,0,1,0,0,0,0,0,1,1,507b3f083fdb4dd9bc9c7e4fbc9d507d,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,467,1,1,approval_required,0,1,0,0,0,0,0,1,1,2901c850b3f14d34b5671b9a7244a4bd,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,468,1,1,approval_required,0,1,0,0,0,0,0,1,1,52129e6554514bae8afa4b9ce06bbed0,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,469,1,1,approval_required,0,1,0,0,0,0,0,1,1,c6b24d2012054069986e60fa60cff4ab,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,470,1,1,approval_required,0,1,0,0,0,0,0,1,1,03fb745b9e454ce4bac406c31a753fb6,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,471,1,1,approval_required,0,1,0,0,0,0,0,1,1,d5a0e70e78894921a60e0d5e625f5362,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,472,1,1,approval_required,0,1,0,0,0,0,0,1,1,c545094d9a644c5bb5d8c434aa2994f3,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,473,1,1,approval_required,0,1,0,0,0,0,0,1,1,94e638f18f7d45dc875d0507c8d006a5,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,474,1,1,approval_required,0,1,0,0,0,0,0,1,1,32331d2c89964f29a3a2ae1ffa846240,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,475,1,1,approval_required,0,1,0,0,0,0,0,1,1,5dbe681e5cde4798860cc0a9ce096e94,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,476,1,1,approval_required,0,1,0,0,0,0,0,1,1,fce4e61152b6453d8a1611fae6f3ee4d,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,477,1,1,approval_required,0,1,0,0,0,0,0,1,1,5eae79ab82cc427d8aeeb83deb637ed2,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,478,1,1,approval_required,0,1,0,0,0,0,0,1,1,34e8beba194b4b9ea9105671d6b82185,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,479,1,1,approval_required,0,1,0,0,0,0,0,1,1,9473c3b048e2461fb1559d258f7bc50e,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
production_sensitive_action,480,1,1,approval_required,0,1,0,0,0,0,0,1,1,dfa81a646c6946679833eda5eb389b99,contract>policy>dispatch>approval,POLICY_PRODUCTION_SENSITIVE_ACTION
